repo_id,n_modules,total_edges,cf_edges,has_cf,sec_reached,stars,forks,size_kb
83289108,1,0,0,0,0,0,0,7
83289165,4,2,0,0,0,13,5,32
83360345,3,9,0,0,0,0,1,167
83330209,8,9,9,1,0,5,4,472
83371632,2,1,1,1,1,11,11,49
83454912,6,3,0,0,0,35,13,62
83412971,29,97,97,1,1,9,5,3829
83668130,1,0,0,0,0,0,0,8
83668453,1,0,0,0,0,1,4,25
83697304,12,11,11,1,1,35,12,87
83729269,1,0,0,0,0,15,19,2
83764850,1,0,0,0,0,1,0,4
83813184,1,0,0,0,0,31,37,18
83830058,2,0,0,0,0,1,0,11
83836198,1,0,0,0,0,2,0,9
83881833,4,3,3,1,0,2,2,11
83853409,3,0,0,0,0,8,7,16
83885732,4,0,0,0,0,0,0,20
83913322,12,1,1,1,0,13,6,800
83998620,1,0,0,0,0,1,4,254
84012543,2,1,1,1,1,4,0,8
84066743,1,0,0,0,0,7,9,1817
84120581,1,0,0,0,0,4,5,2
84090035,1,0,0,0,0,1,0,2255
84171778,5,0,0,0,0,0,0,15
84218805,3,0,0,0,0,0,0,8
84209988,20,16,16,1,0,215,79,11191
84247939,11,9,9,1,1,2,0,340
84550086,2,3,1,1,1,11,19,22
84555623,3,1,1,1,1,10,5,28
84657702,1,0,0,0,0,0,0,20
84575717,1,2,0,0,0,1,2,12
84699010,5,9,6,1,0,6,19,52
84698863,1,3,0,0,0,8,18,66
84699083,1,4,0,0,0,2,1,45
84699899,1,4,0,0,0,6,18,59
84728319,1,0,0,0,0,0,2,8
84705436,2,1,1,1,1,0,1,6
84838842,1,0,0,0,0,0,0,15
84764768,1,0,0,0,0,0,0,17
84859118,1,0,0,0,0,0,0,13
84859967,1,0,0,0,0,0,0,15
84902333,1,0,0,0,0,0,1,65
84939510,4,0,0,0,0,0,1,13
85012383,3,2,2,1,0,0,1,19
85078887,1,0,0,0,0,7,5,125
85101662,1,0,0,0,0,65,24,38
84889998,1,0,0,0,0,0,0,21402
85113663,3,1,0,0,0,5,35,51702
85151643,1,0,0,0,0,1,0,42
85234922,7,9,9,1,0,1,0,150
85248524,47,16,14,1,1,0,0,88
85301323,1,0,0,0,0,3,2,10
85306123,1,0,0,0,0,0,0,7
85334575,3,2,2,1,1,0,0,402
85335730,1,0,0,0,0,1,5,8
85338994,1,0,0,0,0,0,0,4
85384780,1,0,0,0,0,0,4,21
85389684,10,4,4,1,1,1,0,528
85410300,1,0,0,0,0,9,2,20
85416178,1,0,0,0,0,80,70,93
85429842,1,0,0,0,0,0,1,10
85424221,1,1,0,0,0,2,1,7
85485874,1,0,0,0,0,0,0,5
85455318,1,0,0,0,0,0,0,8
85497185,1,0,0,0,0,0,0,6
85503499,2,1,1,1,0,0,1,16
85548331,2,1,1,1,1,0,0,59
85587213,1,0,0,0,0,0,1,9
85613011,1,0,0,0,0,10,8,3
85740413,1,0,0,0,0,0,2,1217
85741555,1,0,0,0,0,0,0,1220
85741563,1,0,0,0,0,0,0,1222
85741586,1,0,0,0,0,0,0,1221
85741587,1,0,0,0,0,0,0,1220
85741599,1,0,0,0,0,0,0,1219
85741601,1,0,0,0,0,0,0,1217
85741633,1,0,0,0,0,0,0,1227
85741642,1,0,0,0,0,0,0,1219
85741652,1,0,0,0,0,0,0,1218
85741833,1,0,0,0,0,0,0,1220
85741998,1,0,0,0,0,0,0,1220
85746055,1,0,0,0,0,0,0,2
85747684,1,0,0,0,0,0,0,4
85751849,1,0,0,0,0,0,0,1
85755686,1,0,0,0,0,0,0,6
85757682,1,0,0,0,0,0,0,7
85851903,1,0,0,0,0,0,0,3
85884409,2,0,0,0,0,0,1,42
85951169,1,4,0,0,0,1,1,5
85887643,2,1,1,1,0,0,1,12
86084771,1,0,0,0,0,0,0,2
86190595,1,0,0,0,0,113,27,42
86367674,1,0,0,0,0,1,2,5
86369763,5,0,0,0,0,18,11,72
86380568,6,4,0,0,0,0,0,19
86438290,1,0,0,0,0,4,7,22
86455820,1,0,0,0,0,0,0,3
86479649,1,0,0,0,0,0,0,13
86490045,1,0,0,0,0,1,1,3
86483373,1,0,0,0,0,2,2,14
86497308,1,0,0,0,0,7,3,783
86501617,1,0,0,0,0,0,0,2
86502233,1,0,0,0,0,0,0,3
86624581,1,0,0,0,0,2,3,17
86628606,1,0,0,0,0,5,3,66
86643266,1,0,0,0,0,3,1,6
86702580,5,94,0,0,0,0,9,580
86942095,1,0,0,0,0,5,1,15
86991088,2,0,0,0,0,9,0,64
87009711,3,0,0,0,0,0,0,17
87043855,1,0,0,0,0,0,0,1
87051161,1,0,0,0,0,0,0,12
87057577,7,0,0,0,0,12,8,42
87106829,1,0,0,0,0,4,3,24
87068900,4,2,2,1,1,3,0,165
87108765,1,0,0,0,0,4,5,21
87131111,6,15,3,1,0,26,18,353
87193110,6,2,1,1,1,15,10,110
87223458,1,0,0,0,0,5,4,3
87340853,1,0,0,0,0,0,1,7
87262741,12,8,7,1,1,3,0,32
87298629,8,0,0,0,0,7,4,986
87470488,1,0,0,0,0,1,1,18
87507999,1,0,0,0,0,0,0,1
87359744,1,1,0,0,0,0,2,278
87565561,1,0,0,0,0,0,0,11
87582986,1,0,0,0,0,3,1,3
87616911,1,0,0,0,0,4,1,9
87679189,1,0,0,0,0,0,0,3
87680864,1,0,0,0,0,0,0,2
87737650,1,0,0,0,0,0,0,1
87746737,1,0,0,0,0,0,0,3
87753696,2,1,1,1,1,0,0,22
87763805,1,0,0,0,0,1,0,16
87790821,5,4,4,1,0,0,0,11
87782997,8,0,0,0,0,0,0,57
87834471,1,0,0,0,0,0,0,25
87945397,1,0,0,0,0,9,21,9
87953308,1,0,0,0,0,0,0,70
87973278,18,1,1,1,0,6,1,78
87981646,4,3,3,1,1,3,2,40
87974830,3,10,0,0,0,13,10,41
87984522,5,4,4,1,1,0,0,28
88000499,6,0,0,0,0,0,2,21
88126649,1,0,0,0,0,0,0,2
88086360,5,0,0,0,0,0,0,10
88186652,1,0,0,0,0,0,1,16
88112664,1,0,0,0,0,1,0,85
88314808,1,0,0,0,0,0,0,4
88295321,10,6,0,0,0,0,0,36
88305798,1,0,0,0,0,0,0,46
88422000,7,6,6,1,1,0,2,918
88434182,3,3,3,1,1,8,3,11
88584926,1,0,0,0,0,0,0,34
88447759,1,0,0,0,0,0,1,22
88563114,2,1,1,1,1,85,40,240
88587261,1,0,0,0,0,0,0,21
88708489,3,2,2,1,1,0,2,7
88653117,1,0,0,0,0,1,0,13
88660055,16,7,7,1,0,312,112,132
88780306,1,1,0,0,0,0,0,15
88778192,1,0,0,0,0,2,3,41
88792069,5,4,4,1,1,0,0,12
88801488,4,0,0,0,0,3,2,6
88898618,1,0,0,0,0,1,19,10
88876648,1,0,0,0,0,15,8,52
88904458,1,1,0,0,0,0,5,86
88933270,1,0,0,0,0,0,0,6
88945614,16,0,0,0,0,0,1,21
88916566,9,0,0,0,0,25,48,30
89003188,2,1,1,1,0,0,0,24
89010299,1,0,0,0,0,0,0,2
89167844,1,0,0,0,0,0,0,3
89163023,1,0,0,0,0,2,4,131
89186633,54,14,10,1,1,84,78,77
89210996,7,5,5,1,1,0,0,18
89281285,2,0,0,0,0,0,0,9
89373588,1,1,0,0,0,0,0,37
89199954,20,0,0,0,0,0,3,3562
89373762,1,0,0,0,0,0,0,2
89416066,1,0,0,0,0,0,0,2
89459234,1,0,0,0,0,0,0,3
89463641,1,0,0,0,0,13,16,20
89442283,1,0,0,0,0,1,1,8002
89465735,1,0,0,0,0,0,0,8
89499688,1,0,0,0,0,2,4,21
89514740,1,1,0,0,0,2,1,7
89519674,1,0,0,0,0,17,25,43
89529269,2,0,0,0,0,4,0,7
89611922,6,0,0,0,0,0,0,50
89535984,3,12,0,0,0,7,4,51
89658630,3,0,0,0,0,0,0,32
89658474,2,1,1,1,0,0,0,140
89615986,1,0,0,0,0,16,15,1214
89664588,1,0,0,0,0,0,0,6
89665944,1,0,0,0,0,0,0,4
89666405,4,7,7,1,0,1,1,10
89669402,1,0,0,0,0,0,0,8
89678203,2,1,1,1,1,0,0,195
89717375,1,0,0,0,0,0,1,7
89753375,1,0,0,0,0,0,4,7
89677173,1,0,0,0,0,6,6,18368
89777961,1,0,0,0,0,0,0,450
89797109,1,1,0,0,0,18,16,23
89859226,14,2,2,1,0,3,2,46
89882164,1,0,0,0,0,0,0,7
89892183,1,0,0,0,0,12,6,15
89612695,5,1,1,1,0,0,0,22191
89896532,1,0,0,0,0,14,8,58
90034222,5,2,2,1,1,0,0,61
89949873,1,0,0,0,0,102,104,486
90063916,1,0,0,0,0,0,0,6
90193861,12,13,0,0,0,4,5,210
90323684,1,0,0,0,0,0,3,5
90275263,1,0,0,0,0,0,0,2
90337784,1,0,0,0,0,5,0,3
90394651,2,2,1,1,1,2,1,49
90466640,1,0,0,0,0,88,51,27
90409120,1,0,0,0,0,26,20,27
90473968,10,10,10,1,0,5,5,74
90520689,11,8,8,1,1,804,375,651
90558537,1,0,0,0,0,3,2,12
90641793,1,0,0,0,0,3,0,11
90626499,2,1,1,1,0,0,0,140
90888933,1,0,0,0,0,0,0,10
90916801,1,0,0,0,0,0,0,57
91073493,1,2,0,0,0,0,1,60
91077117,8,1,1,1,0,11,23,415
91077310,1,0,0,0,0,1,3,69
91091875,1,0,0,0,0,0,3,20
91129999,1,0,0,0,0,0,0,6
91261446,12,10,10,1,1,0,0,25
91340984,1,0,0,0,0,0,0,18
91349597,2,0,0,0,0,2,1,12
91356404,1,0,0,0,0,8,18,14
91352591,1,0,0,0,0,0,1,37
91357932,1,0,0,0,0,49,84,54
91475202,1,0,0,0,0,1,1,3
91505635,1,0,0,0,0,1,0,11
91581046,19,16,15,1,0,1,0,116
91597157,1,0,0,0,0,2,2,5
91614265,2,0,0,0,0,0,1,47
91622512,1,0,0,0,0,0,0,7347
91618994,1,0,0,0,0,0,0,12
91648512,1,0,0,0,0,0,0,2
91825221,1,0,0,0,0,14,17,10
91826604,2,1,1,1,0,0,0,8
91842980,1,0,0,0,0,79,97,54
91847325,2,2,0,0,0,0,0,20
91872714,1,0,0,0,0,0,0,7
91932484,1,0,0,0,0,0,0,13
91849718,12,7,7,1,1,1,0,5197
91952454,2,0,0,0,0,1,0,4
91955527,4,3,3,1,0,0,0,31
91978654,9,5,5,1,1,13,5,471
91989306,3,0,0,0,0,0,0,6
92089774,16,16,16,1,0,0,1,2049
92003527,16,21,10,1,0,0,1,19130
92151171,2,1,0,0,0,1,2,19
92170571,1,0,0,0,0,0,0,2
92220607,4,4,0,0,0,0,1,30
92180111,12,3,2,1,1,0,4,117
92326966,1,0,0,0,0,0,2,6
92342055,1,0,0,0,0,0,0,8
92428476,9,8,8,1,1,1,0,19
92441608,1,0,0,0,0,8,6,11
92487683,1,0,0,0,0,0,0,13
92497822,3,0,0,0,0,0,3,27
92598096,1,0,0,0,0,0,1,26
92809772,1,0,0,0,0,0,0,2
92648383,1,0,0,0,0,8,8,15
92820839,2,1,1,1,1,0,0,400
92949307,1,0,0,0,0,1,10,2
92991242,1,0,0,0,0,0,0,3
93043037,1,0,0,0,0,0,0,7
93038893,1,1,0,0,0,0,0,546
93113435,1,0,0,0,0,1,0,3
93119200,1,0,0,0,0,43,33,41
93168030,81,120,0,0,0,1,0,89
93173902,1,0,0,0,0,0,0,4
93196560,1,0,0,0,0,0,0,11
93198856,14,41,21,1,1,2,4,29943
93200040,1,1,0,0,0,12,10,21
93215842,1,0,0,0,0,15,5,11
93277692,1,0,0,0,0,1,2,24
93317157,1,0,0,0,0,26,28,46
93373580,1,1,0,0,0,1,0,6
93383333,1,0,0,0,0,0,0,5
93407162,1,0,0,0,0,0,0,10
93407454,1,0,0,0,0,1,0,25
93477946,19,16,15,1,0,4,3,106
93490095,1,0,0,0,0,0,0,11
93542069,1,1,0,0,0,1,0,32
93551971,1,0,0,0,0,0,0,2
93573971,1,0,0,0,0,0,0,2
93603172,5,4,4,1,1,2,5,18
93621645,1,2,0,0,0,2,3,26
93526696,1,0,0,0,0,0,0,5024
93646069,1,0,0,0,0,0,2,13
93650187,4,0,0,0,0,0,0,27
93692974,3,2,2,1,0,0,0,12
93663055,36,26,26,1,0,11,90,998
93760126,1,0,0,0,0,0,0,6
93753810,4,3,3,1,1,21,8,18
93846543,1,0,0,0,0,4,2,7
93887469,2,0,0,0,0,0,0,40
93898659,1,0,0,0,0,1,0,1
93892140,2,1,1,1,0,3,21,8
93910050,1,0,0,0,0,0,0,10
93976559,1,0,0,0,0,11,2,79
93937607,1,0,0,0,0,0,0,10
94110358,1,0,0,0,0,3,2,6
94131367,4,4,4,1,0,0,2,18
94123630,1,0,0,0,0,1,1,14
94132414,4,3,3,1,0,0,0,10
94225918,2,0,0,0,0,0,0,4
94215155,1,2,0,0,0,4,3,336
92304299,18,9,9,1,1,5,9,211767
94295778,1,0,0,0,0,29,18,6
94392983,4,0,0,0,0,0,0,6
94483654,12,2,2,1,1,0,2,148
94552241,1,0,0,0,0,0,0,15
94529376,1,0,0,0,0,5,4,2463
94557337,1,0,0,0,0,0,0,13
94650926,2,1,1,1,0,16,25,14
94554925,22,69,63,1,1,1,0,32638
94703118,1,0,0,0,0,0,0,18
94425884,2,0,0,0,0,5,3,27267
94736670,1,0,0,0,0,16,9,15749
94792938,1,0,0,0,0,0,1,4
94795239,1,0,0,0,0,1,0,11
94799601,1,0,0,0,0,0,0,195
94808630,4,3,0,0,0,0,0,11
94820148,37,10,8,1,1,0,0,27
94836469,7,9,9,1,0,0,0,150
94879917,2,2,2,1,1,60,22,88
94892723,1,0,0,0,0,0,0,5
94923376,1,0,0,0,0,0,0,4
94933306,3,0,0,0,0,2,0,53
94946399,1,0,0,0,0,0,0,5
94976974,1,0,0,0,0,1,0,4
95005380,2,3,0,0,0,0,2,57
95016327,7,3,3,1,1,80,59,321
95074598,1,0,0,0,0,0,0,6
95092848,2,1,1,1,0,1,3,381
95082862,11,9,9,1,1,0,0,42
95101059,5,18,6,1,1,226,194,2375
95101581,2,3,1,1,1,46,54,2167
95102270,2,8,1,1,1,150,108,2362
95101945,4,20,3,1,1,300,327,2568
95103258,9,22,8,1,1,142,172,2539
95103797,2,5,1,1,1,191,141,2374
95104189,3,5,2,1,0,49,37,2126
95104794,2,7,1,1,0,85,130,263
95105412,2,7,1,1,0,19,36,2207
95105226,2,3,1,1,0,47,56,2277
95117253,2,0,0,0,0,0,0,17
95105792,2,3,1,1,0,57,57,2103
95183928,4,0,0,0,0,0,1,103
95120906,5,0,0,0,0,8,7,1568
95270198,22,27,0,0,0,0,0,72
95362389,1,0,0,0,0,2,0,17
95389629,4,3,3,1,0,0,1,193
95441497,19,17,17,1,1,3,4,119
95468341,1,0,0,0,0,5,1,9
95463665,26,21,21,1,0,5,8,259
95485362,1,0,0,0,0,44,19,4
95509393,2,1,0,0,0,1,2,4
95550916,2,2,2,1,1,70,18,27
95573499,2,1,1,1,1,0,0,12
95552266,5,56,47,1,0,623,312,2380
95589246,1,0,0,0,0,2,0,8
95594497,1,0,0,0,0,2,4,7
95663790,5,0,0,0,0,15,9,30
95716821,43,15,15,1,1,18,12,85
95718934,1,0,0,0,0,0,0,1403
95721177,2,0,0,0,0,0,0,1400
95717667,2,0,0,0,0,0,0,1400
95721193,2,0,0,0,0,0,0,1401
95799615,1,0,0,0,0,24,22,54
95721204,2,0,0,0,0,0,0,1405
95721217,1,0,0,0,0,0,2,1404
95876697,1,0,0,0,0,9,8,7
95879103,1,0,0,0,0,1,1,6
95886610,47,19,19,1,1,421,73,72368
95900426,1,0,0,0,0,0,0,1
95909385,1,0,0,0,0,4,8,11
95918170,1,0,0,0,0,0,0,4
95926763,1,0,0,0,0,0,0,77
95922622,5,5,0,0,0,0,1,75
95833084,1,0,0,0,0,6,1,29178
95951143,1,0,0,0,0,2,2,11
95983343,1,7,0,0,0,11,7,47
96038606,10,5,5,1,1,303,187,208
96045149,1,0,0,0,0,5,1,1
96068573,4,3,0,0,0,2,0,11
95895554,1,0,0,0,0,1,0,15647
96115552,5,4,3,1,1,2,1,36
96203657,1,0,0,0,0,2,0,953
96302010,1,0,0,0,0,1,2,1
96321199,2,2,1,1,1,2,0,2320
96333541,3,2,2,1,1,0,0,9
96333902,1,0,0,0,0,0,0,18
96365022,6,6,6,1,1,0,0,217
96436138,2,1,1,1,1,8,5,12
96443072,1,0,0,0,0,0,2,11
96525634,1,0,0,0,0,9,14,7
96571514,1,0,0,0,0,1,2,1
96559495,7,11,2,1,0,6,5,44
96586619,5,1,1,1,0,0,0,9
96633309,1,0,0,0,0,0,0,18
96636859,2,1,0,0,0,1,1,27
96636825,1,0,0,0,0,1,2,20
96639145,3,2,0,0,0,0,0,16
96649496,9,8,8,1,1,3,3,28
96685040,1,0,0,0,0,0,0,2
96656068,3,2,2,1,1,3,0,333
96693031,4,3,3,1,0,0,0,9
96721474,3,2,2,1,0,0,0,4
96748496,2,2,0,0,0,0,2,25
96766969,1,0,0,0,0,0,0,2
96776576,1,0,0,0,0,2,2,1
96777448,1,0,0,0,0,101,82,159
96841717,12,10,10,1,1,0,0,26
97026303,1,0,0,0,0,9,16,11
97097155,3,2,2,1,1,1,1,287
96763184,1,0,0,0,0,0,0,5752
97126761,1,0,0,0,0,1,1,9
97159770,2,1,1,1,0,2,2,8
97178171,7,6,6,1,1,0,0,22
97193470,3,0,0,0,0,8,4,126
97287178,10,0,0,0,0,18,2,20
97277436,32,2,0,0,0,3,4,886
97429079,1,0,0,0,0,0,0,13
97463627,1,0,0,0,0,0,0,8
97532555,1,0,0,0,0,1,0,32
96917171,34,33,30,1,1,1,1,23897
97549995,6,5,5,1,0,123,33,4546
97579212,1,0,0,0,0,0,0,65
97589870,1,0,0,0,0,1,0,25
97300046,6,4,4,1,1,14,22,43625
97719289,10,9,9,1,1,0,1,75
97720940,4,2,2,1,1,0,0,20
97754878,1,0,0,0,0,1,0,19
97758665,4,0,0,0,0,0,0,24
97873043,6,5,5,1,0,0,0,30
97961432,1,0,0,0,0,4,7,10
97767979,39,27,0,0,0,6,15,4277
97969291,4,3,3,1,1,8,12,15
97984168,1,2,0,0,0,35,29,2067
97994036,1,0,0,0,0,0,0,15
97994265,1,0,0,0,0,0,0,15
97986310,69,85,85,1,1,143,74,2869
97994315,1,0,0,0,0,0,1,16
98005366,1,0,0,0,0,0,15,5
98046931,1,0,0,0,0,0,0,6
98062902,1,0,0,0,0,0,0,4
98074783,6,5,5,1,1,0,1,10
98127378,4,5,5,1,0,0,0,10
98112054,1,0,0,0,0,0,0,7
98244397,1,0,0,0,0,0,0,6
98172604,1,0,0,0,0,0,1,23
98245873,1,0,0,0,0,0,0,7
98141100,9,8,8,1,1,4,2,26137
98319356,1,0,0,0,0,0,16,14
98257864,1,0,0,0,0,0,0,13
98305235,4,0,0,0,0,27,21,48
98384009,1,0,0,0,0,0,0,24
98442373,4,3,3,1,1,0,0,53
98403296,1,0,0,0,0,159,36,2029
98449124,1,2,0,0,0,27,14,155
98499513,1,0,0,0,0,1,0,89
98430128,1,1,0,0,0,8,11,2038
98552444,1,0,0,0,0,0,1,5
98623895,1,0,0,0,0,19,18,75
98624769,1,0,0,0,0,0,3,27
98627089,1,0,0,0,0,0,0,14
98648540,43,33,33,1,1,0,1,319
98763577,1,0,0,0,0,0,0,18
98423706,34,39,39,1,1,0,0,15522
98793487,1,0,0,0,0,2,1,9
98869628,1,4,0,0,0,0,2,164
98949387,1,0,0,0,0,0,0,9
98865832,47,57,7,1,0,306,45,48833
98998068,1,0,0,0,0,0,0,55
99006976,1,0,0,0,0,9,4,147
99018156,1,0,0,0,0,0,0,29
99040049,1,0,0,0,0,0,0,53
99026235,3,15,2,1,1,162,217,2319
98509235,1,0,0,0,0,0,0,24864
99051927,1,0,0,0,0,0,0,7
99053636,1,0,0,0,0,0,0,7
99110449,42,40,21,1,1,11,9,450
99113491,1,1,0,0,0,1,1,8
99114973,1,0,0,0,0,0,0,7
99127379,1,0,0,0,0,0,0,61
99148636,1,1,1,1,0,0,0,6
99154971,1,7,0,0,0,43,33,2122
99161142,1,1,0,0,0,11,10,2177
99255936,1,0,0,0,0,0,0,28
99215315,1,0,0,0,0,46,20,23
99308800,1,0,0,0,0,1,5,30
99328004,1,0,0,0,0,1,3,20
99368192,1,0,0,0,0,0,0,1
99336400,3,13,2,1,0,141,244,2311
99346692,5,3,2,1,1,32,4,6151
99383257,1,2,0,0,0,8,11,213
99432526,9,9,9,1,0,0,5,19
99438996,2,0,0,0,0,0,0,255
99442947,2,1,1,1,1,1,4,150
99462714,2,0,0,0,0,0,0,37
99462717,1,7,7,1,0,0,0,99
99462726,1,0,0,0,0,0,0,9
99462732,1,3,3,1,0,0,0,194
99462746,1,0,0,0,0,0,0,12
99462765,1,3,0,0,0,0,0,8
99462772,1,0,0,0,0,0,0,6
99544448,21,18,8,1,0,1932,320,8982
99584967,6,0,0,0,0,0,0,10
99589173,2,4,1,1,0,110,78,2398
99681950,5,10,4,1,1,114,133,2244
99707725,2,0,0,0,0,0,0,18
99687248,5,18,4,1,1,191,164,2491
99800747,1,0,0,0,0,4,0,5
99740799,2,0,0,0,0,1,0,24
99827583,1,0,0,0,0,0,0,3
99856725,1,0,0,0,0,11,2,22
100045094,1,0,0,0,0,0,0,2
100070864,1,0,0,0,0,0,0,11
100123895,4,5,0,0,0,3,2,15
100137176,1,0,0,0,0,0,0,8
100150147,1,0,0,0,0,0,1,15
100201679,2,1,0,0,0,0,0,46
100206943,4,3,3,1,1,0,0,55
100206967,1,0,0,0,0,0,0,16
100236128,6,0,0,0,0,0,0,14
100378434,1,0,0,0,0,43,47,8
100385420,1,0,0,0,0,0,0,14
100425660,37,18,18,1,1,2,1,15
100448415,5,7,7,1,1,0,0,9
100464465,2,2,1,1,1,0,0,22
100478872,2,2,1,1,0,1,1,72
100478937,2,1,1,1,0,1,1,15163
100507030,1,0,0,0,0,0,0,11
100571925,1,0,0,0,0,6,4,19
100474194,1,3,0,0,0,10,8,2142
100648493,7,20,0,0,0,1,2,1092
100649321,1,0,0,0,0,0,0,15
100748794,1,0,0,0,0,0,0,2
100649754,6,15,3,1,0,61,64,507
100749539,1,0,0,0,0,10,3,19
100789398,13,2,0,0,0,168,226,117
100811033,1,0,0,0,0,15,9,8
100886315,1,0,0,0,0,6,13,13
100912540,1,0,0,0,0,0,0,3
100937998,1,0,0,0,0,42,24,75
100997676,1,0,0,0,0,0,0,2
100958653,34,41,41,1,0,0,5,185
101006743,5,0,0,0,0,0,0,16
101014734,1,0,0,0,0,0,0,7
101044526,1,0,0,0,0,0,0,16
101046123,1,1,0,0,0,1,1,8
101101700,1,0,0,0,0,0,0,5
101108287,1,0,0,0,0,8,11,26
101138404,1,0,0,0,0,0,3,13
101102140,1,0,0,0,0,9,4,64
101150176,13,19,19,1,1,0,0,80
101158045,1,0,0,0,0,0,0,16
101163521,1,0,0,0,0,0,0,7
101186810,1,0,0,0,0,0,0,32299
101188728,5,7,4,1,1,184,131,2209
101225525,2,1,1,1,0,127,1241,175
101225432,3,4,2,1,0,10,36,40
101225211,5,7,6,1,1,173,306,442
101225598,4,4,2,1,0,61,101,385
101229246,5,11,1,1,0,81,88,340
101225675,2,1,1,1,0,38,60,95
101228872,25,67,5,1,0,311,356,1151
101230473,13,23,14,1,0,156,133,689
101230583,6,12,1,1,0,90,82,385
101248956,1,0,0,0,0,0,2,9
101312588,1,0,0,0,0,0,0,2
101319493,5,0,0,0,0,0,0,211
101320403,1,0,0,0,0,1,14,25
101339086,1,0,0,0,0,0,0,14
101332295,1,1,0,0,0,167,54,82904
101356771,4,2,2,1,0,1,1,13
101349334,3,10,2,1,1,153,180,2366
101365225,2,2,0,0,0,19,7,502
101365358,1,0,0,0,0,0,0,8
101365478,3,0,0,0,0,0,0,17
101384714,1,0,0,0,0,0,0,3
101373375,12,4,4,1,1,1,0,50
101411745,1,0,0,0,0,0,0,5
101384821,1,0,0,0,0,0,0,3
101491391,1,0,0,0,0,0,1,9
101507757,2,2,2,1,0,0,0,309
101513157,1,0,0,0,0,2,0,26
101519382,6,5,5,1,0,6,10,12
101545823,1,0,0,0,0,1,1,4
101529952,37,10,8,1,1,0,0,71
101589958,4,0,0,0,0,0,0,8
101583980,4,3,3,1,1,38,14,152
101611542,6,4,2,1,0,0,0,676
101637763,3,5,2,1,0,150,72,2223
101650073,3,0,0,0,0,1,7,179
101662531,5,6,4,1,0,63,139,110
101642827,1,0,0,0,0,0,0,3636
101660954,14,22,21,1,1,2939,4396,991
101675396,1,0,0,0,0,0,0,9
101687408,7,13,4,1,0,599,329,1044
101686730,9,10,10,1,1,0,0,2520
101688078,5,9,4,1,0,71,35,101
101689153,2,0,0,0,0,2,0,9
101699658,1,0,0,0,0,6,14,8
101699670,1,0,0,0,0,3,10,7
101732612,7,7,7,1,0,0,0,6
101743091,1,0,0,0,0,8,8,109
101771219,5,5,4,1,0,1,1,5
101756568,1,0,0,0,0,0,0,12
101763376,5,4,4,1,0,15,1,465
101814982,1,0,0,0,0,0,2,5
101884479,1,0,0,0,0,19,16,12
101823970,1,0,0,0,0,10,7,20
101894301,14,25,9,1,0,103,54,442
101916833,1,0,0,0,0,0,1,90
101918488,1,0,0,0,0,0,0,10
101945601,1,0,0,0,0,0,1,7
101958556,4,1,0,0,0,4,1,13
101960021,1,0,0,0,0,0,0,5
102019240,1,0,0,0,0,18,16,5
101983210,6,0,0,0,0,0,0,310
101971621,1,1,0,0,0,0,0,2357
102098135,1,0,0,0,0,1,1,7
102124551,1,0,0,0,0,0,0,6
102130327,1,0,0,0,0,0,0,4
102187708,4,3,3,1,1,0,0,12
102204106,7,7,7,1,1,23,9,21
102231221,5,0,0,0,0,2,1,23
102214613,1,0,0,0,0,0,0,6105
102287982,5,6,6,1,0,13,8,133
102297733,7,5,0,0,0,6,5,906
102352654,1,0,0,0,0,0,0,1698
102352601,1,0,0,0,0,0,0,410
102373074,33,7,4,1,0,0,0,346
102467394,1,0,0,0,0,0,0,24
102494096,1,0,0,0,0,0,0,63
102500463,1,0,0,0,0,0,0,11
102541527,1,0,0,0,0,0,0,32
102579481,1,4,0,0,0,6,1,950
102609794,1,0,0,0,0,0,0,10
102652182,2,0,0,0,0,0,0,3
102653323,1,0,0,0,0,0,3,2
102687468,1,2,0,0,0,0,0,8527
102760745,1,0,0,0,0,0,0,8
102765926,1,0,0,0,0,1,2,5
102773898,1,0,0,0,0,0,0,4
102782231,5,5,2,1,0,0,2,23
102781150,1,0,0,0,0,10,21,94
102782965,1,0,0,0,0,0,1,4
102790836,1,0,0,0,0,0,0,5
102792471,1,0,0,0,0,0,0,9
102792526,2,20,0,0,0,22,13,104
102861610,1,0,0,0,0,0,2,31
102803704,8,0,0,0,0,6,3,39
102853135,12,11,11,1,0,27,21,134
102797961,177,66,28,1,1,23,278,476
102891209,1,0,0,0,0,32,22,12
102904281,1,0,0,0,0,0,2,3
102875050,4,3,3,1,1,0,0,639
102886111,1,0,0,0,0,9,5,1212
102911899,1,0,0,0,0,0,0,5
102916118,2,18,0,0,0,116,67,104
102975687,2,1,1,1,1,0,0,18
102990131,1,0,0,0,0,0,0,1
103098251,1,0,0,0,0,0,0,1
103114742,1,0,0,0,0,0,0,11
103057328,1,0,0,0,0,16,6,618
103145375,1,0,0,0,0,1,1,1
103147123,1,0,0,0,0,1,1,2
103162557,1,0,0,0,0,0,0,18
103154426,1,0,0,0,0,3,2,146
103173578,5,22,15,1,1,749,1844,261
103174229,4,2,2,1,1,1,1,36
103200834,2,2,2,1,0,92,90,922
103201218,9,14,8,1,0,113,75,3657
103201255,4,7,5,1,0,66,53,1420
103201285,7,9,9,1,1,398,484,3181
103201301,13,34,11,1,1,656,465,3332
103201352,3,3,3,1,0,52,75,906
103201322,4,10,5,1,1,253,186,2193
